state,scenario,impact_category,sLCC_private,env_green_perkg,env_market_perkg,delta_env_perkg,sLCC_green,sLCC_market,sLCC_green_vs_market_abs,sLCC_green_vs_market_pct,market_price,MSP_model,electricity_price,feedstock_price,market_type,social_rate,spc,damage_scenario
AK,s_o1,climate change,5.664057369946521,2.3161823766070415,1.579564631127225,0.7366177454798166,7.980239746553563,6.329564631127225,1.6506751154263384,26.078809706890876,4.75,6.245625015100144,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o1,ecotoxicity: freshwater,5.664057369946521,0.5968105159767497,0.21387852000824,0.3829319959685097,6.260867885923271,4.96387852000824,1.2969893659150307,26.128547680753428,4.75,6.245625015100144,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o1,eutrophication,5.664057369946521,0.8962275519211423,0.4474714073982154,0.44875614452292695,6.560284921867663,5.197471407398216,1.3628135144694475,26.220702484857995,4.75,6.245625015100144,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o1,particulate matter formation,5.664057369946521,6.665788808335446,6.846547355286032,-0.18075854695058613,12.329846178281967,11.596547355286031,0.7332988229959359,6.323423692670713,4.75,6.245625015100144,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o1,photochemical oxidant formation,5.664057369946521,0.12594047159875435,0.12482562803144263,0.0011148435673117157,5.789997841545276,4.874825628031442,0.9151722135138334,18.773434853779566,4.75,6.245625015100144,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o1,_ALL_,5.664057369946521,10.614138084466303,9.241845083400877,1.372293001065426,16.278195454412824,13.991845083400877,2.286350371011947,16.340592376371735,4.75,6.245625015100144,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o2,acidification,4.682983310946327,0.007247179242273696,0.029557541549721567,-0.02231036230744787,4.6902304901886005,4.779557541549721,-0.08932705136112062,-1.8689397624064856,4.75,5.501414696596164,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o2,climate change,4.682983310946327,1.2569364825736198,1.579564631127225,-0.3226281485536051,5.939919793519946,6.329564631127225,-0.3896448376072783,-6.15595005841479,4.75,5.501414696596164,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o2,ecotoxicity: freshwater,4.682983310946327,0.3304851926876982,0.21387852000824,0.1166066726794582,5.013468503634025,4.96387852000824,0.049589983625784484,0.9990168660634782,4.75,5.501414696596164,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o2,eutrophication,4.682983310946327,0.4938188475915986,0.4474714073982154,0.046347440193383216,5.176802158537925,5.197471407398216,-0.020669248860290423,-0.39767893346886485,4.75,5.501414696596164,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o2,particulate matter formation,4.682983310946327,3.6640198759165266,6.846547355286032,-3.1825274793695053,8.347003186862853,11.596547355286031,-3.249544168423178,-28.02165221135362,4.75,5.501414696596164,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o2,photochemical oxidant formation,4.682983310946327,0.0687513327947813,0.12482562803144263,-0.05607429523666134,4.751734643741107,4.874825628031442,-0.12309098429033494,-2.525033584432879,4.75,5.501414696596164,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AK,s_o2,_ALL_,4.682983310946327,5.821258910806497,9.241845083400877,-3.42058617259438,10.504242221752824,13.991845083400877,-3.487602861648053,-24.925968239782367,4.75,5.501414696596164,0.2016,0.0302942756472264,synthetic,0.03,1.1,central
AL,s_c1,acidification,4.105653921682103,0.009500126179529502,0.029557541549721573,-0.020057415370192073,4.115154047861632,4.779557541549722,-0.6644034936880896,-13.900941413766592,4.75,4.24477611130613,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c1,climate change,4.105653921682103,1.7372609527590317,1.5795646311272247,0.15769632163180702,5.842914874441135,6.329564631127225,-0.4866497566860897,-7.688518643017992,4.75,4.24477611130613,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c1,ecotoxicity: freshwater,4.105653921682103,0.5676633040836493,0.21387852000823995,0.35378478407540936,4.673317225765753,4.96387852000824,-0.29056129424248756,-5.8535133982691665,4.75,4.24477611130613,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c1,eutrophication,4.105653921682103,0.6649128425876129,0.44747140739821534,0.21744143518939751,4.7705667642697165,5.197471407398215,-0.4269046431284984,-8.213698732826723,4.75,4.24477611130613,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c1,particulate matter formation,4.105653921682103,3.877178290683211,6.846547355286029,-2.969369064602818,7.982832212365315,11.59654735528603,-3.6137151429207144,-31.161991860219345,4.75,4.24477611130613,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c1,photochemical oxidant formation,4.105653921682103,0.08320645923222741,0.1248256280314426,-0.04161916879921519,4.18886038091433,4.874825628031442,-0.685965247117112,-14.071585313178048,4.75,4.24477611130613,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c1,_ALL_,4.105653921682103,6.939721975525262,9.241845083400873,-2.3021231078756115,11.045375897207364,13.991845083400873,-2.946469186193509,-21.058474908995613,4.75,4.24477611130613,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c2,acidification,4.053323479707798,0.007948088202706025,0.029557541549721573,-0.02160945334701555,4.061271567910504,4.779557541549722,-0.718285973639218,-15.028294301198459,4.75,4.316280608981054,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c2,climate change,4.053323479707798,1.7087816688301414,1.5795646311272247,0.1292170377029167,5.762105148537939,6.329564631127225,-0.5674594825892854,-8.965221396091932,4.75,4.316280608981054,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c2,ecotoxicity: freshwater,4.053323479707798,0.4301238082102303,0.21387852000823995,0.21624528820199032,4.483447287918028,4.96387852000824,-0.4804312320902122,-9.678545318015047,4.75,4.316280608981054,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c2,eutrophication,4.053323479707798,0.5114674823717977,0.44747140739821534,0.0639960749735824,4.564790962079595,5.197471407398215,-0.6326804453186199,-12.172850906270426,4.75,4.316280608981054,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c2,particulate matter formation,4.053323479707798,2.9999179597346237,6.846547355286029,-3.8466293955514055,7.053241439442422,11.59654735528603,-4.543305915843607,-39.17809134606467,4.75,4.316280608981054,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c2,photochemical oxidant formation,4.053323479707798,0.0780287052828612,0.1248256280314426,-0.04679692274858141,4.131352184990659,4.874825628031442,-0.7434734430407834,-15.251282810314875,4.75,4.316280608981054,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_c2,_ALL_,4.053323479707798,5.73626771263236,9.241845083400873,-3.5055773707685134,9.789591192340158,13.991845083400873,-4.202253891060716,-30.033593611224514,4.75,4.316280608981054,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o1,acidification,5.346198863626155,0.010690398626745303,0.029557541549721567,-0.01886714292297626,5.3568892622529,4.779557541549721,0.577331720703179,12.079187575090584,4.75,5.926648725253444,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o1,climate change,5.346198863626155,2.1509093652642055,1.579564631127225,0.5713447341369806,7.49710822889036,6.329564631127225,1.1675435977631352,18.445875282186805,4.75,5.926648725253444,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o1,ecotoxicity: freshwater,5.346198863626155,0.5742646739203722,0.21387852000824,0.36038615391213213,5.920463537546527,4.96387852000824,0.9565850175382868,19.27091917504659,4.75,5.926648725253444,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o1,eutrophication,5.346198863626155,0.7369396647111763,0.4474714073982154,0.28946825731296094,6.083138528337331,5.197471407398216,0.8856671209391154,17.040346189849814,4.75,5.926648725253444,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o1,particulate matter formation,5.346198863626155,3.860543344699504,6.846547355286032,-2.986004010586528,9.20674220832566,11.596547355286031,-2.389805146960372,-20.60790228111328,4.75,5.926648725253444,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o1,photochemical oxidant formation,5.346198863626155,0.10593106431152713,0.12482562803144263,-0.018894563719915505,5.452129927937682,4.874825628031442,0.5773042999062392,11.842563077263685,4.75,5.926648725253444,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o1,_ALL_,5.346198863626155,7.43927851153353,9.241845083400877,-1.802566571867347,12.785477375159685,13.991845083400877,-1.206367708241192,-8.621934427163989,4.75,5.926648725253444,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o2,acidification,4.372515701887648,0.005877431743799413,0.029557541549721567,-0.023680109805922153,4.378393133631448,4.779557541549721,-0.401164407918273,-8.393337760469763,4.75,5.189855294894012,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o2,climate change,4.372515701887648,1.166344595533545,1.579564631127225,-0.4132200355936799,5.538860297421193,6.329564631127225,-0.7907043337060315,-12.492238878761807,4.75,5.189855294894012,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o2,ecotoxicity: freshwater,4.372515701887648,0.3180798783884282,0.21387852000824,0.10420135838018821,4.690595580276076,4.96387852000824,-0.2732829397321641,-5.505431662572404,4.75,5.189855294894012,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o2,eutrophication,4.372515701887648,0.40653908304846975,0.4474714073982154,-0.04093232434974564,4.779054784936118,5.197471407398216,-0.41841662246209754,-8.050388153487722,4.75,5.189855294894012,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o2,particulate matter formation,4.372515701887648,2.127336749473145,6.846547355286032,-4.719210605812886,6.499852451360793,11.596547355286031,-5.096694903925238,-43.95010642199483,4.75,5.189855294894012,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o2,photochemical oxidant formation,4.372515701887648,0.05776903827453431,0.12482562803144263,-0.06705658975690833,4.4302847401621825,4.874825628031442,-0.4445408878692598,-9.119113621480956,4.75,5.189855294894012,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AL,s_o2,_ALL_,4.372515701887648,4.081946776461922,9.241845083400877,-5.159898306938955,8.45446247834957,13.991845083400877,-5.537382605051308,-39.575785552546904,4.75,5.189855294894012,0.07440000000000001,0.06616907575578397,synthetic,0.03,1.1,central
AR,s_c1,acidification,4.034908032750746,0.009512923604259501,0.029557541549721573,-0.02004461794546207,4.0444209563550055,4.779557541549722,-0.7351365851947165,-15.380850189667473,4.75,4.173781436869314,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c1,climate change,4.034908032750746,1.7445074356515242,1.5795646311272247,0.16494280452429955,5.77941546840227,6.329564631127225,-0.5501491627249546,-8.691737817471013,4.75,4.173781436869314,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c1,ecotoxicity: freshwater,4.034908032750746,0.5671141032125177,0.21387852000823995,0.3532355832042777,4.602022135963264,4.96387852000824,-0.36185638404497666,-7.289791290951576,4.75,4.173781436869314,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c1,eutrophication,4.034908032750746,0.6647784082276451,0.44747140739821534,0.21730700082942978,4.699686440978391,5.197471407398215,-0.4977849664198235,-9.57744501896179,4.75,4.173781436869314,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c1,particulate matter formation,4.034908032750746,3.8767489902347787,6.846547355286029,-2.9697983650512505,7.9116570229855245,11.59654735528603,-3.6848903323005047,-31.77575376019854,4.75,4.173781436869314,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c1,photochemical oxidant formation,4.034908032750746,0.08357177454498763,0.1248256280314426,-0.04125385348645498,4.118479807295733,4.874825628031442,-0.7563458207357092,-15.515341028539265,4.75,4.173781436869314,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c1,_ALL_,4.034908032750746,6.946233635475712,9.241845083400873,-2.295611447925161,10.981141668226458,13.991845083400873,-3.010703415174415,-21.51755824359535,4.75,4.173781436869314,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c2,acidification,3.976929944811709,0.007994879449712045,0.029557541549721573,-0.021562662100009528,3.9849248242614213,4.779557541549722,-0.7946327172883008,-16.62565437031331,4.75,4.239618761760954,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c2,climate change,3.976929944811709,1.7352769972341964,1.5795646311272247,0.1557123661069717,5.712206942045905,6.329564631127225,-0.6173576890813193,-9.753556919938976,4.75,4.239618761760954,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c2,ecotoxicity: freshwater,3.976929944811709,0.428115764079539,0.21387852000823995,0.21423724407129904,4.405045708891248,4.96387852000824,-0.558832811116992,-11.257987254612837,4.75,4.239618761760954,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c2,eutrophication,3.976929944811709,0.5109759497801977,0.44747140739821534,0.06350454238198233,4.487905894591907,5.197471407398215,-0.7095655128063081,-13.652129221842264,4.75,4.239618761760954,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c2,particulate matter formation,3.976929944811709,2.9983483077346182,6.846547355286029,-3.848199047551411,6.975278252546327,11.59654735528603,-4.621269102739702,-39.850387888367464,4.75,4.239618761760954,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c2,photochemical oxidant formation,3.976929944811709,0.07936440831648603,0.1248256280314426,-0.04546121971495658,4.056294353128195,4.874825628031442,-0.818531274903247,-16.790985716422174,4.75,4.239618761760954,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_c2,_ALL_,3.976929944811709,5.760076306594749,9.241845083400873,-3.481768776806124,9.73700625140646,13.991845083400873,-4.254838831994414,-30.40941924837427,4.75,4.239618761760954,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o1,acidification,5.277728555578894,0.010747372484626582,0.029557541549721567,-0.018810169065094987,5.28847592806352,4.779557541549721,0.5089183865137992,10.647813779615836,4.75,5.85793763402481,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o1,climate change,5.277728555578894,2.1831705502421603,1.579564631127225,0.6036059191149354,7.4608991058210545,6.329564631127225,1.1313344746938299,17.873811875309848,4.75,5.85793763402481,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o1,ecotoxicity: freshwater,5.277728555578894,0.5718196435302519,0.21387852000824,0.3579411235220119,5.849548199109146,4.96387852000824,0.8856696791009053,17.842291577664056,4.75,5.85793763402481,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o1,eutrophication,5.277728555578894,0.7363411658506045,0.4474714073982154,0.2888697584523891,6.0140697214294985,5.197471407398216,0.8165983140312827,15.711453705525257,4.75,5.85793763402481,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o1,particulate matter formation,5.277728555578894,3.8586321083958444,6.846547355286032,-2.9879152468901875,9.136360663974738,11.596547355286031,-2.460186691311293,-21.21482037660003,4.75,5.85793763402481,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o1,photochemical oxidant formation,5.277728555578894,0.10755744017621698,0.12482562803144263,-0.01726818785522566,5.385285995755111,4.874825628031442,0.5104603677236685,10.471356447877772,4.75,5.85793763402481,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o1,_ALL_,5.277728555578894,7.4682682806797045,9.241845083400877,-1.7735768027211725,12.745996836258598,13.991845083400877,-1.2458482471422787,-8.904102637759202,4.75,5.85793763402481,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o2,acidification,4.304719406483748,0.0059069736550453845,0.029557541549721567,-0.02365056789467618,4.310626380138793,4.779557541549721,-0.4689311614109277,-9.811183510908874,4.75,5.121820586546484,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o2,climate change,4.304719406483748,1.1830725669005968,1.579564631127225,-0.3964920642266281,5.487791973384345,6.329564631127225,-0.8417726577428795,-13.299060943358583,4.75,5.121820586546484,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o2,ecotoxicity: freshwater,4.304719406483748,0.31681208867811705,0.21387852000824,0.10293356866987705,4.621531495161865,4.96387852000824,-0.3423470248463749,-6.8967647670355685,4.75,5.121820586546484,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o2,eutrophication,4.304719406483748,0.40622875124231633,0.4474714073982154,-0.04124265615589906,4.710948157726064,5.197471407398216,-0.48652324967215144,-9.360768180073519,4.75,5.121820586546484,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o2,particulate matter formation,4.304719406483748,2.126345741046606,6.846547355286032,-4.720201614239426,6.431065147530354,11.596547355286031,-5.165482207755677,-44.54327697287508,4.75,5.121820586546484,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o2,photochemical oxidant formation,4.304719406483748,0.05861234173394502,0.12482562803144263,-0.06621328629749762,4.363331748217694,4.874825628031442,-0.5114938798137487,-10.492557454209921,4.75,5.121820586546484,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AR,s_o2,_ALL_,4.304719406483748,4.096978463256627,9.241845083400877,-5.14486662014425,8.401697869740374,13.991845083400877,-5.590147213660503,-39.95289527820982,4.75,5.121820586546484,0.06280000000000001,0.06497324908549872,synthetic,0.03,1.1,central
AZ,s_c1,acidification,4.097283556549786,0.008747376780784697,0.029557541549721573,-0.02081016476893688,4.106030933330571,4.779557541549722,-0.6735266082191513,-14.091819218913878,4.75,4.236376310887159,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c1,climate change,4.097283556549786,1.5514467957589506,1.5795646311272247,-0.028117835368274058,5.648730352308736,6.329564631127225,-0.6808342788184882,-10.756415622495021,4.75,4.236376310887159,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c1,ecotoxicity: freshwater,4.097283556549786,0.5928961604786861,0.21387852000823995,0.37901764047044617,4.690179717028472,4.96387852000824,-0.27369880297976845,-5.51380945114898,4.75,4.236376310887159,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c1,eutrophication,4.097283556549786,0.8287165937954638,0.44747140739821534,0.38124518639724847,4.926000150345249,5.197471407398215,-0.2714712570529656,-5.223140942469571,4.75,4.236376310887159,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c1,particulate matter formation,4.097283556549786,6.341174871434709,6.846547355286029,-0.5053724838513203,10.438458427984495,11.59654735528603,-1.1580889273015345,-9.986497634346703,4.75,4.236376310887159,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c1,photochemical oxidant formation,4.097283556549786,0.0830970447359316,0.1248256280314426,-0.041728583295511004,4.180380601285718,4.874825628031442,-0.6944450267457247,-14.245535732652582,4.75,4.236376310887159,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c1,_ALL_,4.097283556549786,9.406078842984526,9.241845083400873,0.16423375958365227,13.50336239953431,13.991845083400873,-0.4884826838665628,-3.4911956282740064,4.75,4.236376310887159,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c2,acidification,4.0469005787012495,0.0075333849432842655,0.029557541549721573,-0.022024156606437306,4.0544339636445335,4.779557541549722,-0.7251235779051886,-15.171353657771315,4.75,4.309835149213502,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c2,climate change,4.0469005787012495,1.606796240121732,1.5795646311272247,0.027231608994507273,5.653696818822981,6.329564631127225,-0.6758678123042436,-10.677951039167747,4.75,4.309835149213502,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c2,ecotoxicity: freshwater,4.0469005787012495,0.44842102778868626,0.21387852000823995,0.2345425077804463,4.495321606489936,4.96387852000824,-0.4685569135183041,-9.43933079001954,4.75,4.309835149213502,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c2,eutrophication,4.0469005787012495,0.6429170896481857,0.44747140739821534,0.1954456822499704,4.689817668349435,5.197471407398215,-0.5076537390487799,-9.767321438770638,4.75,4.309835149213502,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c2,particulate matter formation,4.0469005787012495,4.97604671749731,6.846547355286029,-1.8705006377887194,9.02294729619856,11.59654735528603,-2.57360005908747,-22.192812914391723,4.75,4.309835149213502,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c2,photochemical oxidant formation,4.0469005787012495,0.08242886191267138,0.1248256280314426,-0.04239676611877123,4.129329440613921,4.874825628031442,-0.7454961874175217,-15.292776486829311,4.75,4.309835149213502,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_c2,_ALL_,4.0469005787012495,7.764143321911869,9.241845083400873,-1.477701761489004,11.811043900613118,13.991845083400873,-2.1808011827877554,-15.586230191863212,4.75,4.309835149213502,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_o1,acidification,5.311559773462912,0.010253496342822448,0.029557541549721567,-0.019304045206899118,5.321813269805735,4.779557541549721,0.5422557282560136,11.345312270896793,4.75,5.891887823014758,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_o1,climate change,5.311559773462912,2.0441458684374427,1.579564631127225,0.46458123731021783,7.3557056419003555,6.329564631127225,1.0261410107731308,16.211873494850256,4.75,5.891887823014758,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_o1,ecotoxicity: freshwater,5.311559773462912,0.594373148383425,0.21387852000824,0.380494628375185,5.905932921846337,4.96387852000824,0.9420544018380967,18.978192114107838,4.75,5.891887823014758,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_o1,eutrophication,5.311559773462912,0.8832288520423738,0.4474714073982154,0.4357574446441584,6.194788625505286,5.197471407398216,0.99731721810707,19.188508025026607,4.75,5.891887823014758,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_o1,particulate matter formation,5.311559773462912,6.0595432290365165,6.846547355286032,-0.7870041262495153,11.371103002499428,11.596547355286031,-0.22544435278660302,-1.9440644346943419,4.75,5.891887823014758,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_o1,photochemical oxidant formation,5.311559773462912,0.11143032044188225,0.12482562803144263,-0.013395307589560382,5.422990093904795,4.874825628031442,0.5481644658733522,11.244801510873993,4.75,5.891887823014758,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_o1,_ALL_,5.311559773462912,9.702974914684463,9.241845083400877,0.46112983128358564,15.014534688147375,13.991845083400877,1.022689604746498,7.309183303921498,4.75,5.891887823014758,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_o2,acidification,4.337644193571521,0.005629519217375248,0.029557541549721567,-0.023928022332346317,4.343273712788896,4.779557541549721,-0.43628382876082483,-9.12812169260681,4.75,5.154861157179083,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
AZ,s_o2,climate change,4.337644193571521,1.105731300857457,1.579564631127225,-0.4738333302697679,5.443375494428977,6.329564631127225,-0.8861891366982473,-14.000791339426247,4.75,5.154861157179083,0.0784,0.059990637959310165,synthetic,0.03,1.1,central
